parameter,i,j,cosine
encoder_to_decoder.bias,2,1,0.05510930354254633
encoder_to_decoder.weight,0,1,0.38620379208176336
encoder_to_decoder.weight,0,2,0.10839507620577056
encoder_to_decoder.weight,1,0,0.38620379208176336
encoder_to_decoder.weight,1,2,0.1956781393814374
encoder_to_decoder.weight,2,0,0.10839507620577056
encoder_to_decoder.weight,2,1,0.1956781393814374
patch_embedding.bias,0,1,0.7443511709864595
patch_embedding.bias,0,2,0.7090325570812068
patch_embedding.bias,1,0,0.7443511709864595
patch_embedding.bias,1,2,0.7159057469871264
patch_embedding.bias,2,0,0.7090325570812068
patch_embedding.bias,2,1,0.7159057469871264
patch_embedding.weight,0,1,0.29360092291870404
patch_embedding.weight,0,2,0.2664274058405087
patch_embedding.weight,1,0,0.29360092291870404
patch_embedding.weight,1,2,0.30613130584158066
patch_embedding.weight,2,0,0.2664274058405087
patch_embedding.weight,2,1,0.30613130584158066
