dataset,n_segments,c,rule,selector,n_seeds,eval_auroc,eval_auroc_sd,alpha_values,own_floor_pct,published_floor_pct,gain_over_base_pct,oracle_gain_pct,recovered_fraction,vs_validation,vs_distance_matched
PSM,3,c05,iso_c,calibrated,3,0.7825302413441193,0.0025264582125277264,3 5 5,0.1082,0.068,1.714339876083707,1.8717168575425218,0.9159183821929971,worse,better
PSM,3,c05,iso_c,validation,3,0.7837410071754958,0.0013211071700650974,5 5 5,0.1082,0.068,1.8717168575425218,1.8717168575425218,1.0,,
PSM,3,c05,iso_c,distance_matched,3,0.7797030640699142,0.0007163327584447199,dm dm dm,0.1082,0.068,1.3468595475733331,1.8717168575425218,0.7195850922354238,,
PSM,3,c05,iso_c,oracle,3,0.7837410071754958,0.0013211071700650974,5 5 5,0.1082,0.068,1.8717168575425218,1.8717168575425218,1.0,,
PSM,3,c05,iso_c,base,3,0.7693411197452181,0.0008326186542473697,0 0 0,0.1082,0.068,0.0,1.8717168575425218,0.0,,
PSM,3,c05,tsv,calibrated,3,0.7989452526289437,0.0017016494619187096,3 2 3,0.1082,0.068,3.8479852595854376,3.856410339275469,0.997815305180513,better,better
PSM,3,c05,tsv,validation,3,0.7877910259479254,0.0006362933368476895,1 1 1,0.1082,0.068,2.398143779032283,3.856410339275469,0.6218590782750674,,
PSM,3,c05,tsv,distance_matched,3,0.7923723158066136,0.0013660735841595092,dm dm dm,0.1082,0.068,2.9936260353564217,3.856410339275469,0.7762726919560266,,
PSM,3,c05,tsv,oracle,3,0.7990100702313704,0.0015894640592631114,3 2 2,0.1082,0.068,3.856410339275469,3.856410339275469,1.0,,
PSM,3,c05,tsv,base,3,0.7693411197452181,0.0008326186542473697,0 0 0,0.1082,0.068,0.0,3.856410339275469,0.0,,
PSM,3,c10,ta,calibrated,3,0.7853039755987826,0.0013201155780619032,0.5 0.5 0.5,0.1171,0.068,3.104904284409907,4.1179212281826345,0.7539979791648898,tie,worse
PSM,3,c10,ta,validation,3,0.7853039755987826,0.0013201155780619032,0.5 0.5 0.5,0.1171,0.068,3.104904284409907,4.1179212281826345,0.7539979791648898,,
PSM,3,c10,ta,committed,3,0.7930196729151705,0.0020041657850175375,1 1 1,0.1171,0.068,4.1179212281826345,4.1179212281826345,1.0,,
PSM,3,c10,ta,distance_matched,3,0.7930196729151705,0.0020041657850175375,1 1 1,0.1171,0.068,4.1179212281826345,4.1179212281826345,1.0,,
PSM,3,c10,ta,oracle,3,0.7930196729151705,0.0020041657850175375,1 1 1,0.1171,0.068,4.1179212281826345,4.1179212281826345,1.0,,
PSM,3,c10,ta,base,3,0.7616553073290864,0.0008917284288950497,0 0 0,0.1171,0.068,0.0,4.1179212281826345,0.0,,
PSM,3,c10,dare,calibrated,3,0.7857967542197112,0.0013631844635718295,0.5 0.5 0.5,0.1171,0.068,3.16960266124609,4.175296521079159,0.7591323502999653,tie,worse
PSM,3,c10,dare,validation,3,0.7857967542197112,0.0013631844635718295,0.5 0.5 0.5,0.1171,0.068,3.16960266124609,4.175296521079159,0.7591323502999653,,
PSM,3,c10,dare,distance_matched,3,0.790994092343476,0.001515598974499846,dm dm dm,0.1171,0.068,3.851976705482766,4.175296521079159,0.9225636277653338,,
PSM,3,c10,dare,oracle,3,0.7934566748786125,0.0022113404442884485,1 1 1,0.1171,0.068,4.175296521079159,4.175296521079159,1.0,,
PSM,3,c10,dare,base,3,0.7616553073290864,0.0008917284288950497,0 0 0,0.1171,0.068,0.0,4.175296521079159,0.0,,
PSM,3,c10,ties,calibrated,3,0.771978242647644,0.0013984347420412531,0.5 0.5 0.5,0.1171,0.068,1.35532900765273,4.92585305195804,0.2751460494977582,worse,worse
PSM,3,c10,ties,validation,3,0.7865258774032903,0.007714522060365098,2 1 1,0.1171,0.068,3.2653314215610316,4.92585305195804,0.6628966368095479,,
PSM,3,c10,ties,distance_matched,3,0.7985803305414271,0.0019410158755421242,dm dm dm,0.1171,0.068,4.847996574963353,4.92585305195804,0.984194315954322,,
PSM,3,c10,ties,oracle,3,0.7991733285305566,0.00467599814430122,3 3 3,0.1171,0.068,4.92585305195804,4.92585305195804,1.0,,
PSM,3,c10,ties,base,3,0.7616553073290864,0.0008917284288950497,0 0 0,0.1171,0.068,0.0,4.92585305195804,0.0,,
PSM,3,c10,iso_c,calibrated,3,0.7736434717435352,0.0032772905318884556,3 5 3,0.1171,0.068,1.5739619088965577,1.8812479707455618,0.8366583955823629,worse,better
PSM,3,c10,iso_c,validation,3,0.7759839323422907,0.0013125347503351965,5 5 5,0.1171,0.068,1.8812479707455618,1.8812479707455618,1.0,,
PSM,3,c10,iso_c,distance_matched,3,0.7719302518356477,0.0006519143037794448,dm dm dm,0.1171,0.068,1.3490281506200854,1.8812479707455618,0.7170921492531623,,
PSM,3,c10,iso_c,oracle,3,0.7759839323422907,0.0013125347503351965,5 5 5,0.1171,0.068,1.8812479707455618,1.8812479707455618,1.0,,
PSM,3,c10,iso_c,base,3,0.7616553073290864,0.0008917284288950497,0 0 0,0.1171,0.068,0.0,1.8812479707455618,0.0,,
PSM,3,c10,tsv,calibrated,3,0.7719491365518839,0.000230088711924764,0.5 0.5 0.5,0.1171,0.068,1.3515075814143718,4.459397565798877,0.3030695427964733,worse,worse
PSM,3,c10,tsv,validation,3,0.7805651555657397,0.0006991624957750032,1 1 1,0.1171,0.068,2.482730449678727,4.459397565798877,0.556741221890576,,
PSM,3,c10,tsv,distance_matched,3,0.7858534448518415,0.001508627445199066,dm dm dm,0.1171,0.068,3.1770457436463317,4.459397565798877,0.7124383275473177,,
PSM,3,c10,tsv,oracle,3,0.7956205455638976,0.0014868629973076276,3 2 3,0.1171,0.068,4.459397565798877,4.459397565798877,1.0,,
PSM,3,c10,tsv,base,3,0.7616553073290864,0.0008917284288950497,0 0 0,0.1171,0.068,0.0,4.459397565798877,0.0,,
PSM,3,c20,ta,calibrated,3,0.7336130131265458,0.00174542724096027,0 0 0,0.2379,0.068,0.0,4.946147029150162,0.0,worse,worse
PSM,3,c20,ta,validation,3,0.7602683207250293,0.00201129802970256,0.5 0.5 0.5,0.2379,0.068,3.6334289498059236,4.946147029150162,0.7345978452302929,,
PSM,3,c20,ta,committed,3,0.7698985913807634,0.0015637609038759324,1 1 1,0.2379,0.068,4.946147029150162,4.946147029150162,1.0,,
PSM,3,c20,ta,distance_matched,3,0.7698985913807634,0.0015637609038759324,1 1 1,0.2379,0.068,4.946147029150162,4.946147029150162,1.0,,
PSM,3,c20,ta,oracle,3,0.7698985913807634,0.0015637609038759324,1 1 1,0.2379,0.068,4.946147029150162,4.946147029150162,1.0,,
PSM,3,c20,ta,base,3,0.7336130131265458,0.00174542724096027,0 0 0,0.2379,0.068,0.0,4.946147029150162,0.0,,
PSM,3,c20,dare,calibrated,3,0.7336130131265458,0.00174542724096027,0 0 0,0.2379,0.068,0.0,4.991603044416232,0.0,worse,worse
PSM,3,c20,dare,validation,3,0.7607879396453029,0.0019136240013521721,0.5 0.5 0.5,0.2379,0.068,3.704259062000785,4.991603044416232,0.7420980853324242,,
PSM,3,c20,dare,distance_matched,3,0.7667814439634127,0.0019450973777330272,dm dm dm,0.2379,0.068,4.521243522590771,4.991603044416232,0.9057698463519409,,
PSM,3,c20,dare,oracle,3,0.7702320626240041,0.0021839940775012414,1 1 1,0.2379,0.068,4.991603044416232,4.991603044416232,1.0,,
PSM,3,c20,dare,base,3,0.7336130131265458,0.00174542724096027,0 0 0,0.2379,0.068,0.0,4.991603044416232,0.0,,
PSM,3,c20,ties,calibrated,3,0.744779385006729,0.0021099895185686785,0.5 0.5 0.5,0.2379,0.068,1.5221065712280448,6.435965205241309,0.23650012433076467,worse,worse
PSM,3,c20,ties,validation,3,0.7612848118745846,0.008661444981463836,2 1 1,0.2379,0.068,3.771988535223206,6.435965205241309,0.5860796966632731,,
PSM,3,c20,ties,distance_matched,3,0.7774351912984301,0.002321096634324405,dm dm dm,0.2379,0.068,5.9734733964329365,6.435965205241309,0.9281394796181108,,
PSM,3,c20,ties,oracle,3,0.7808280913924927,0.0026309903592192127,3 3 3,0.2379,0.068,6.435965205241309,6.435965205241309,1.0,,
PSM,3,c20,ties,base,3,0.7336130131265458,0.00174542724096027,0 0 0,0.2379,0.068,0.0,6.435965205241309,0.0,,
PSM,3,c20,iso_c,calibrated,3,0.7418549670988176,0.0005445458678549114,2 2 2,0.2379,0.068,1.1234743420302549,2.2260752940578574,0.5046883836450569,worse,worse
PSM,3,c20,iso_c,validation,3,0.7499437911657493,0.0011921242076092598,5 5 5,0.2379,0.068,2.2260752940578574,2.2260752940578574,1.0,,
PSM,3,c20,iso_c,distance_matched,3,0.7450972402399341,0.0005294424201083478,dm dm dm,0.2379,0.068,1.565433942405717,2.2260752940578574,0.703225963014093,,
PSM,3,c20,iso_c,oracle,3,0.7499437911657493,0.0011921242076092598,5 5 5,0.2379,0.068,2.2260752940578574,2.2260752940578574,1.0,,
PSM,3,c20,iso_c,base,3,0.7336130131265458,0.00174542724096027,0 0 0,0.2379,0.068,0.0,2.2260752940578574,0.0,,
PSM,3,c20,tsv,calibrated,3,0.7449736177956696,0.0008486958730355248,0.5 0.5 0.5,0.2379,0.068,1.548582763098307,5.379625220582582,0.2878607151244273,worse,worse
PSM,3,c20,tsv,validation,3,0.7548404710324453,0.0013060471569993077,1 1 1,0.2379,0.068,2.893549804335036,5.379625220582582,0.5378720051471692,,
PSM,3,c20,tsv,distance_matched,3,0.7610267305260959,0.0021712893842832375,dm dm dm,0.2379,0.068,3.736809040875253,5.379625220582582,0.6946225596865236,,
PSM,3,c20,tsv,oracle,3,0.7730786438021773,0.0014082107175783375,3 3 3,0.2379,0.068,5.379625220582582,5.379625220582582,1.0,,
PSM,3,c20,tsv,base,3,0.7336130131265458,0.00174542724096027,0 0 0,0.2379,0.068,0.0,5.379625220582582,0.0,,
PSM,3,c30,ta,calibrated,3,0.8096724960133495,0.002219737760890482,1 0.5 0.5,0.7594,0.068,1.531112725019221,1.630120120558426,0.9392637424134803,tie,tie
PSM,3,c30,ta,validation,3,0.8104620428125372,0.001608831779062677,0.5 0.5 0.5,0.7594,0.068,1.630120120558426,1.630120120558426,1.0,,
PSM,3,c30,ta,committed,3,0.8072533611702628,0.0026300650253180237,1 1 1,0.7594,0.068,1.227758648327943,1.630120120558426,0.7531706607653876,,
PSM,3,c30,ta,distance_matched,3,0.8072533611702628,0.0026300650253180237,1 1 1,0.7594,0.068,1.227758648327943,1.630120120558426,0.7531706607653876,,
PSM,3,c30,ta,oracle,3,0.8104620428125372,0.001608831779062677,0.5 0.5 0.5,0.7594,0.068,1.630120120558426,1.630120120558426,1.0,,
PSM,3,c30,ta,base,3,0.7974624470099307,0.0060560941406348524,0 0 0,0.7594,0.068,0.0,1.630120120558426,0.0,,
PSM,3,c30,dare,calibrated,3,0.8095435402107505,0.0023074800338335347,1 0.5 0.5,0.7594,0.068,1.5149419569683251,1.625882599762668,0.9317658957599171,tie,tie
PSM,3,c30,dare,validation,3,0.8104282501755068,0.0014373068518696332,0.5 0.5 0.5,0.7594,0.068,1.625882599762668,1.625882599762668,1.0,,
PSM,3,c30,dare,distance_matched,3,0.8095421620510156,0.0019004597956194889,dm dm dm,0.7594,0.068,1.5147691388324924,1.625882599762668,0.9316596038690647,,
PSM,3,c30,dare,oracle,3,0.8104282501755068,0.0014373068518696332,0.5 0.5 0.5,0.7594,0.068,1.625882599762668,1.625882599762668,1.0,,
PSM,3,c30,dare,base,3,0.7974624470099307,0.0060560941406348524,0 0 0,0.7594,0.068,0.0,1.625882599762668,0.0,,
PSM,3,c30,ties,calibrated,3,0.8078836244135624,0.0014362485877867507,1 1 1,0.7594,0.068,1.306792243660586,1.4317633791016884,0.9127152312559418,tie,tie
PSM,3,c30,ties,validation,3,0.8086156078254287,0.0007351257431580897,2 1 1,0.7594,0.068,1.3985813196993222,1.4317633791016884,0.9768243413075803,,
PSM,3,c30,ties,distance_matched,3,0.8078485520408724,0.0021665649209542176,dm dm dm,0.7594,0.068,1.3023942468869985,1.4317633791016884,0.9096434968913242,,
PSM,3,c30,ties,oracle,3,0.8088802222883071,0.0011480750260539872,2 1 2,0.7594,0.068,1.4317633791016884,1.4317633791016884,1.0,,
PSM,3,c30,ties,base,3,0.7974624470099307,0.0060560941406348524,0 0 0,0.7594,0.068,0.0,1.4317633791016884,0.0,,
PSM,3,c30,iso_c,calibrated,3,0.8121366338175157,0.0012917236211938581,5 5 5,0.7594,0.068,1.840110071967086,1.840110071967086,1.0,tie,tie
PSM,3,c30,iso_c,validation,3,0.8121366338175157,0.0012917236211938581,5 5 5,0.7594,0.068,1.840110071967086,1.840110071967086,1.0,,
PSM,3,c30,iso_c,distance_matched,3,0.8083133054034578,0.0017515521789181643,dm dm dm,0.7594,0.068,1.3606732748623005,1.840110071967086,0.7394521097358783,,
PSM,3,c30,iso_c,oracle,3,0.8121366338175157,0.0012917236211938581,5 5 5,0.7594,0.068,1.840110071967086,1.840110071967086,1.0,,
PSM,3,c30,iso_c,base,3,0.7974624470099307,0.0060560941406348524,0 0 0,0.7594,0.068,0.0,1.840110071967086,0.0,,
PSM,3,c30,tsv,calibrated,3,0.8097398394581212,0.0008706696037038286,2 2 1,0.7594,0.068,1.5395574417609652,1.59954739441221,0.9624956704247644,tie,tie
PSM,3,c30,tsv,validation,3,0.8102182368024939,0.0011438496625501458,1 1 1,0.7594,0.068,1.59954739441221,1.59954739441221,1.0,,
PSM,3,c30,tsv,distance_matched,3,0.8101541754220839,0.0012860707184252358,dm dm dm,0.7594,0.068,1.591514241170921,1.59954739441221,0.9949778585683977,,
PSM,3,c30,tsv,oracle,3,0.8102182368024939,0.0011438496625501458,1 1 1,0.7594,0.068,1.59954739441221,1.59954739441221,1.0,,
PSM,3,c30,tsv,base,3,0.7974624470099307,0.0060560941406348524,0 0 0,0.7594,0.068,0.0,1.59954739441221,0.0,,
PSM,5,c05,ta,calibrated,3,0.7911818608262505,0.004291373731592026,1 1 1,0.6457,0.068,2.6250851432617277,2.846663192970999,0.9221621826367118,tie,tie
PSM,5,c05,ta,validation,3,0.7913772261898558,0.0007047812794122332,0.5 0.5 0.5,0.6457,0.068,2.6504262033475867,2.846663192970999,0.9310642052393264,,
PSM,5,c05,ta,committed,3,0.7911818608262505,0.004291373731592026,1 1 1,0.6457,0.068,2.6250851432617277,2.846663192970999,0.9221621826367118,,
PSM,5,c05,ta,distance_matched,3,0.7911818608262505,0.004291373731592026,1 1 1,0.6457,0.068,2.6250851432617277,2.846663192970999,0.9221621826367118,,
PSM,5,c05,ta,oracle,3,0.7928901033426149,0.0027793376143023843,1 0.5 0.5,0.6457,0.068,2.846663192970999,2.846663192970999,1.0,,
PSM,5,c05,ta,base,3,0.7709439263526875,0.004977659366100508,0 0 0,0.6457,0.068,0.0,2.846663192970999,0.0,,
PSM,5,c05,dare,calibrated,3,0.7916488503838677,0.005080133926169596,1 1 1,0.6457,0.068,2.685658881721081,2.9004613554801835,0.9259419632144897,tie,tie
PSM,5,c05,dare,validation,3,0.7916333775669333,0.0012429541670939085,0.5 0.5 0.5,0.6457,0.068,2.6836518853098674,2.9004613554801835,0.9252500055687097,,
