experiment,run_id,seed,dataset,pipeline,n_segments,block,metric,value
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_mean,0.15861802762093105
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_std,0.05180385323562892
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p50,0.14957641065120697
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p95,0.25363959074020387
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p99,0.31447817206382744
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_auroc,0.8034171904713517
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_auprc,0.6393666640235279
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_f1,0.6941529656023793
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_precision,0.5924427097052274
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_recall,0.8380245909968499
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_auroc,0.8033872991063684
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_auprc,0.5549369966844448
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_f1,0.6412555375799452
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_precision,0.507794353583487
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_recall,0.8698826811059152
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,pa_f1,0.7669225987466608
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,pa_precision,0.649460774549697
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,pa_recall,0.9362539995077529
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_f1,0.27634660421545665
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_precision,0.16573033707865167
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_recall,0.8309859154929577
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_tp,59.0
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_fp,297.0
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_fn,12.0
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_mean,0.25718523952201255
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_std,0.5016272686533448
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p50,0.16529469192028046
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p95,0.5143610537052153
segsweep_psm_merge_n2,80681,7,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p99,1.727586102485656
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,window_auroc,0.7695705947819323
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,window_auprc,0.6360230947892905
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,window_f1,0.6303204079148464
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,window_precision,0.5246543882559553
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,window_recall,0.78928293195136
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,point_auroc,0.7654226379647129
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,point_auprc,0.5613649829913605
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,point_f1,0.5740392367643107
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,point_precision,0.4669873196327066
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,point_recall,0.7447698744769874
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,pa_f1,0.782321194145962
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,pa_precision,0.9602530436858439
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,pa_recall,0.6600213307080154
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,event_f1,0.2505910165484634
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,event_precision,0.15056818181818182
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,event_recall,0.7464788732394366
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,event_tp,53.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,event_fp,299.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/test,event_fn,18.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_mean,0.16664199183808723
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_std,0.2604758432291171
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_p50,0.09711220115423203
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_p95,0.3873631894588466
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,baseline/val,reconstruction/score_p99,1.604007544517516
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_auroc,0.7938724802553866
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_auprc,0.6467651476775752
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_f1,0.6598878079954555
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_precision,0.5681551403697545
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,window_recall,0.7869457710937235
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_auroc,0.7906138447184471
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_auprc,0.5655627276084352
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_f1,0.602909574385851
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_precision,0.4837861307530083
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,point_recall,0.799860529986053
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,pa_f1,0.7660031158040506
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,pa_precision,0.662613799712506
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,pa_recall,0.9076216260562803
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_f1,0.2955665024630541
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_precision,0.1791044776119403
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_recall,0.8450704225352113
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_tp,60.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_fp,275.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/test,event_fn,11.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_mean,0.47220592745969026
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_std,0.8304922888957771
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_p50,0.2753779888153076
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_p95,0.7813230276107783
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_0/val,reconstruction/score_p99,5.628722934722892
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_auroc,0.7966409081014316
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_auprc,0.6479872954931641
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_f1,0.6674027205684601
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_precision,0.5732662192393736
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,window_recall,0.7985299596924432
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_auroc,0.7965811490767772
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_auprc,0.570891634664068
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_f1,0.6122716799169884
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_precision,0.4874741829668327
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,point_recall,0.822955123471983
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,pa_f1,0.7666305828124454
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,pa_precision,0.6673759727626459
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,pa_recall,0.9005660841742554
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_f1,0.25968109339407747
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_precision,0.15489130434782608
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_recall,0.8028169014084507
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_tp,57.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_fp,311.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/test,event_fn,14.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_mean,0.1694336971767288
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_std,0.05418035095918447
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p50,0.15899188816547394
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p95,0.2652103006839752
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,finetune_1/val,reconstruction/score_p99,0.32433341383933983
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_auroc,0.8047999026194759
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_auprc,0.656502250512167
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_f1,0.7034057503405751
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_precision,0.6099174375808216
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,window_recall,0.8307421332520408
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_auroc,0.8079379937169847
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_auprc,0.5780525880162269
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_f1,0.6496361665892553
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_precision,0.5217348055306874
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,point_recall,0.8606120272376733
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,pa_f1,0.7673057094423376
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,pa_precision,0.6684224948999787
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,pa_recall,0.9005250635819181
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_f1,0.27835051546391754
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_precision,0.17034700315457413
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_recall,0.7605633802816901
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_tp,54.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_fp,263.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/test,event_fn,17.0
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_mean,0.2880063523898332
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_std,0.4848428665214158
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p50,0.20280519127845764
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p95,0.5469382405281066
segsweep_psm_merge_n2,80682,123,Psm,IncrementalTaskArithmeticPipeline,2,merged/val,reconstruction/score_p99,1.7538022351264955
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_mean/diag_ratio_mean,0.7124617594346131
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_mean/offdiag_ratio_mean,0.825932749563643
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_mean/merged_ratio_mean,0.7853290568284113
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_mean/base_slice_ratio_mean,1.1329627509080513
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_mean/specialisation,0.11347099012902995
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p50/diag_ratio_mean,0.6602511184781502
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p50/offdiag_ratio_mean,0.7888665045812683
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p50/merged_ratio_mean,0.7294984979833928
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p50/base_slice_ratio_mean,1.2772677844728586
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p50/specialisation,0.12861538610311807
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p95/diag_ratio_mean,0.6488675736160775
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p95/offdiag_ratio_mean,0.7465628114275276
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p95/merged_ratio_mean,0.6673772553309367
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p95/base_slice_ratio_mean,1.06598627447398
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p95/specialisation,0.09769523781145006
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p99/diag_ratio_mean,0.8951865994938594
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p99/offdiag_ratio_mean,0.9688798443048943
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p99/merged_ratio_mean,0.9736591975450186
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p99/base_slice_ratio_mean,1.0074453685770506
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_p99/specialisation,0.0736932448110349
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_std/diag_ratio_mean,0.8641163577713336
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_std/offdiag_ratio_mean,0.9357052951868
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_std/merged_ratio_mean,0.8781219385898651
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_std/base_slice_ratio_mean,0.98965530578627
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,reconstruction/score_std/specialisation,0.07158893741546646
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_f1/gap,0.14538213781395276
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_f1/grr,0.019277805733564225
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_fn/gap,-6.0
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_fn/grr,0.5
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_fp/gap,-131.0
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_fp/grr,-0.12213740458015267
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_precision/gap,0.10934371245494595
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_precision/grr,0.003431513342734443
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_recall/gap,0.08450704225352113
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_recall/grr,0.49999999999999933
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_tp/gap,6.0
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,event_tp/grr,0.5
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,pa_f1/gap,-0.03105672629435563
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,pa_f1/grr,0.9744071031942817
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,pa_precision/gap,-0.2725843712688114
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,pa_precision/grr,1.0619829452243181
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,pa_recall/gap,0.20748215604233322
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,pa_recall/grr,1.1686437327006722
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_auprc/gap,-0.0003636118893282081
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_auprc/grr,-28.066226306660177
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_auroc/gap,0.026438047221654548
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_auroc/grr,1.389818255794678
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_f1/gap,0.06179196790641539
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_f1/grr,1.2929231305089126
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_precision/gap,0.015288915045676144
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_precision/grr,3.310745014471101
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_recall/gap,0.18381327426368033
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,point_recall/grr,0.7701405936174958
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_auprc/gap,0.014511300950897255
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_auprc/grr,1.1152030710176872
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_auroc/gap,0.025489363393981335
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_auroc/grr,1.153337649133986
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_f1/gap,0.06006330819256811
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_f1/grr,1.310374362865142
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_precision/gap,0.05669065890428693
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_precision/grr,1.818541805653312
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_recall/gap,0.0576838397181858
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,window_recall/grr,0.23487962419260106
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_mean/scale_at_min,0.0
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_mean/scale_at_max,1.5
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_p50/scale_at_min,0.0
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_p50/scale_at_max,1.5
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_p95/scale_at_min,0.0
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_p95/scale_at_max,1.5
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_p99/scale_at_min,0.25
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_p99/scale_at_max,1.5
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_std/scale_at_min,0.75
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_base/reconstruction/score_std/scale_at_max,1.5
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/reconstruction/score_mean/scale_at_min,1.0
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/reconstruction/score_mean/scale_at_max,0.0
segsweep_psm_merge_n2_diagnostics,79975,42,Psm,MergeDiagnosticsPipeline,2,merge_diagnostics,val_0/reconstruction/score_p50/scale_at_min,1.0
