parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,3,0.4951248548609858
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,4,0.7384806483480831
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,5,0.8588359704541103
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,6,0.9599560964007114
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,7,1.2155146670177035
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,0,0.1779148316404976
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,1,0.3003514970732162
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,2,0.37442797608257444
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,3,0.42651531641779294
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,4,0.6256453281454605
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,5,0.7039493761557725
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,6,0.9674638849056899
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,7,1.319381966649203
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,0,0.6673105079822763
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,1,0.8857424817765092
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,2,0.983983378328271
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,3,1.0331580831685545
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,4,1.065305799081749
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,5,1.2947260971382315
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,6,1.3492586321778943
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,7,1.4134227585903028
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,0,0.7561433981933138
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,1,0.8735368116303948
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,2,1.0137899077078634
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,3,1.1072254108794506
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,4,1.3136174584579323
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,5,1.419956656838822
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,6,1.452190633265182
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,7,1.5567498909551805
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,0,0.6673105079822763
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,1,0.8857424817765092
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,2,0.9839833783282709
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,3,1.0331580831685547
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,4,1.0653057990817492
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,5,1.2947260971382315
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,6,1.3492586321778943
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,7,1.4134227585903028
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,0,0.50368266512857
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,1,0.881493701265416
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,2,0.9525192399237816
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,3,1.0419400948471682
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,4,1.1421020237008779
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,5,1.2984580092703564
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,6,1.3343059265572035
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,2,7,1.5468929589388098
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,2,0,0,0.7561433981933139
