parameter,i,j,cosine
encoder_to_decoder.bias,2,0,0.12501285564399164
encoder_to_decoder.bias,2,1,0.6052812741717924
encoder_to_decoder.weight,0,1,0.3372438894045344
encoder_to_decoder.weight,0,2,0.26782690592751157
encoder_to_decoder.weight,1,0,0.3372438894045344
encoder_to_decoder.weight,1,2,0.28605247365759595
encoder_to_decoder.weight,2,0,0.26782690592751157
encoder_to_decoder.weight,2,1,0.28605247365759595
patch_embedding.bias,0,1,0.3153621357493148
patch_embedding.bias,0,2,-0.14526579279117385
patch_embedding.bias,1,0,0.3153621357493148
patch_embedding.bias,1,2,0.20967361284495295
patch_embedding.bias,2,0,-0.14526579279117385
patch_embedding.bias,2,1,0.20967361284495295
patch_embedding.weight,0,1,0.42209210784933704
patch_embedding.weight,0,2,0.16808186455441743
patch_embedding.weight,1,0,0.42209210784933704
patch_embedding.weight,1,2,0.23046453564280303
patch_embedding.weight,2,0,0.16808186455441743
patch_embedding.weight,2,1,0.23046453564280303
