parameter,i,j,cosine
encoder_to_decoder.weight,0,1,0.4582959734778677
encoder_to_decoder.weight,0,2,0.5579259112617417
encoder_to_decoder.weight,1,0,0.4582959734778677
encoder_to_decoder.weight,1,2,0.7364596078348068
encoder_to_decoder.weight,2,0,0.5579259112617417
encoder_to_decoder.weight,2,1,0.7364596078348068
patch_embedding.bias,0,1,0.7803745045607849
patch_embedding.bias,0,2,0.8302481812111674
patch_embedding.bias,1,0,0.7803745045607849
patch_embedding.bias,1,2,0.9395868782667753
patch_embedding.bias,2,0,0.8302481812111674
patch_embedding.bias,2,1,0.9395868782667753
patch_embedding.weight,0,1,0.40371032409468577
patch_embedding.weight,0,2,0.486243166313029
patch_embedding.weight,1,0,0.40371032409468577
patch_embedding.weight,1,2,0.7710489756162541
patch_embedding.weight,2,0,0.486243166313029
patch_embedding.weight,2,1,0.7710489756162541
