parameter,i,j,cosine
encoder_to_decoder.bias,2,0,0.1548131229013932
encoder_to_decoder.bias,2,1,0.5506639597946558
encoder_to_decoder.weight,0,1,0.39060918342535406
encoder_to_decoder.weight,0,2,0.23336835861018418
encoder_to_decoder.weight,1,0,0.39060918342535406
encoder_to_decoder.weight,1,2,0.31217726371316507
encoder_to_decoder.weight,2,0,0.23336835861018418
encoder_to_decoder.weight,2,1,0.31217726371316507
patch_embedding.bias,0,1,-0.0337084696431718
patch_embedding.bias,0,2,0.3454422250700837
patch_embedding.bias,1,0,-0.0337084696431718
patch_embedding.bias,1,2,0.08963259181595859
patch_embedding.bias,2,0,0.3454422250700837
patch_embedding.bias,2,1,0.08963259181595859
patch_embedding.weight,0,1,0.31073425124856285
patch_embedding.weight,0,2,0.04837936209234275
patch_embedding.weight,1,0,0.31073425124856285
patch_embedding.weight,1,2,0.19753304469923288
patch_embedding.weight,2,0,0.04837936209234275
patch_embedding.weight,2,1,0.19753304469923288
