parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,7,1.5389112222310941
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,0,0.42635811976900934
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,1,0.46981702077687376
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,2,0.6337227181482388
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,3,0.8602982565371831
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,4,0.9204975859566557
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,5,1.0505119131175378
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,6,1.2318329730610047
decoder.encoder.layers.1.linear2.weight,64x256,8,1,0,7,1.3824703477835916
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,0,0.4365574053916819
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,1,0.5688618388081049
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,2,0.6728581543795206
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,3,0.779874824030405
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,4,1.0649287450426905
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,5,1.1825378191790523
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,6,1.2959521925357151
decoder.encoder.layers.1.linear2.weight,64x256,8,1,2,7,1.4607980392433888
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,0,0.48706247309374284
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,1,0.7236717278354825
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,2,0.7906503317060516
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,3,0.8544710146597607
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,4,0.9920947095504241
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,5,1.3739031610877337
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,6,1.419680154248414
decoder.encoder.layers.1.linear2.weight,64x256,8,2,0,7,1.538911222231094
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,0,0.436557405391683
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,1,0.5688618388081054
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,2,0.6728581543795207
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,3,0.7798748240304052
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,4,1.0649287450426903
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,5,1.1825378191790525
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,6,1.295952192535715
decoder.encoder.layers.1.linear2.weight,64x256,8,2,1,7,1.460798039243389
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,0,0.35302480520351837
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,1,0.5769634551136968
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,2,0.6508047595244562
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,3,0.7088583781564135
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,4,0.8654837942975658
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,5,1.3030922755029337
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,6,1.3758277303867574
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,1,7,1.4618902601682935
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,0,0.8265562548710529
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,1,0.98198297900105
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,2,1.02272903260579
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,3,1.2073601825712799
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,4,1.2405719908026773
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,5,1.391060098227572
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,6,1.4596651048143379
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,0,2,7,1.5679756975880021
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,0,0.3530248052035187
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,1,0.5769634551136971
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,2,0.6508047595244563
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,3,0.7088583781564132
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,4,0.8654837942975661
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,5,1.3030922755029335
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,6,1.3758277303867574
decoder.encoder.layers.1.self_attn.in_proj_weight,192x64,8,1,0,7,1.4618902601682935
